treatment,value,value_log,value_std,value_sqrt,plot_name,plot_type,year,grazer,f_year,f_break,f_new,f_one_yr,f_two_yr,met_sub
Grazed,14,2.6390574010438272,2.240937476579919,3.7416573867739413,426,w,2022,Sheep,y7,b1,n0,o1,t0,rich_nat
Ungrazed,4,1.3862946111198593,-0.5743106095757581,2,429,w,2019,Goat,y4,b2,n0,o0,t1,rich_nat
Grazed,11,2.397895363707457,1.3963630507332156,3.3166247903554,429,w,2019,Goat,y4,b2,n0,o0,t1,rich_nat
Ungrazed,2,0.6931476805598203,-1.1373602268068934,1.4142135623730951,429,w,2021,Sheep,y6,b2,n0,o0,t1,rich_nat
Grazed,9,2.1972246884473243,0.8333134335020803,3,429,w,2021,Sheep,y6,b2,n0,o0,t1,rich_nat
Ungrazed,6,1.7917596358947079,-0.011260992344622717,2.449489742783178,429,w,2022,Sheep,y7,b1,n0,o1,t0,rich_nat
Grazed,13,2.5649494343846104,1.959412667964351,3.605551275463989,429,w,2022,Sheep,y7,b1,n0,o1,t0,rich_nat
Ungrazed,4,1.3862946111198593,-0.5743106095757581,2,431,w,2019,Goat,y4,b2,n0,o0,t1,rich_nat
Grazed,5,1.6094381124340804,-0.2927858009601904,2.23606797749979,431,w,2019,Goat,y4,b2,n0,o0,t1,rich_nat
Ungrazed,3,1.0986126220013874,-0.8558354181913258,1.7320508075688772,431,w,2021,Sheep,y6,b2,n0,o0,t1,rich_nat
Grazed,3,1.0986126220013874,-0.8558354181913258,1.7320508075688772,431,w,2021,Sheep,y6,b2,n0,o0,t1,rich_nat
Ungrazed,3,1.0986126220013874,-0.8558354181913258,1.7320508075688772,431,w,2022,Sheep,y7,b1,n0,o1,t0,rich_nat
Grazed,4,1.3862946111198593,-0.5743106095757581,2,431,w,2022,Sheep,y7,b1,n0,o1,t0,rich_nat
Ungrazed,3,1.0986126220013874,-0.8558354181913258,1.7320508075688772,448,w,2019,Goat,y4,b2,n0,o0,t1,rich_nat
Grazed,10,2.3025851929940404,1.114838242117648,3.1622776601683795,448,w,2019,Goat,y4,b2,n0,o0,t1,rich_nat
Ungrazed,2,0.6931476805598203,-1.1373602268068934,1.4142135623730951,448,w,2021,Sheep,y6,b2,n0,o0,t1,rich_nat
Grazed,4,1.3862946111198593,-0.5743106095757581,2,448,w,2021,Sheep,y6,b2,n0,o0,t1,rich_nat
Ungrazed,6,1.7917596358947079,-0.011260992344622717,2.449489742783178,448,w,2022,Sheep,y7,b1,n0,o1,t0,rich_nat
Grazed,6,1.7917596358947079,-0.011260992344622717,2.449489742783178,448,w,2022,Sheep,y7,b1,n0,o1,t0,rich_nat
Ungrazed,6,1.7917596358947079,-0.011260992344622717,2.449489742783178,455,w,2019,Goat,y4,b2,n0,o0,t1,rich_nat
Grazed,8,2.079441666679828,0.5517886248865126,2.8284271247461903,455,w,2019,Goat,y4,b2,n0,o0,t1,rich_nat
Ungrazed,5,1.6094381124340804,-0.2927858009601904,2.23606797749979,455,w,2020,Sheep,y5,b1,n0,o1,t0,rich_nat
Grazed,5,1.6094381124340804,-0.2927858009601904,2.23606797749979,455,w,2020,Sheep,y5,b1,n0,o1,t0,rich_nat
Ungrazed,4,1.3862946111198593,-0.5743106095757581,2,455,w,2021,Sheep,y6,b1,n0,o1,t0,rich_nat
Grazed,7,1.945910291912446,0.270263816270945,2.6457513110645907,455,w,2021,Sheep,y6,b1,n0,o1,t0,rich_nat
Ungrazed,4,1.3862946111198593,-0.5743106095757581,2,455,w,2022,Sheep,y7,b1,n0,o1,t0,rich_nat
Grazed,8,2.079441666679828,0.5517886248865126,2.8284271247461903,455,w,2022,Sheep,y7,b1,n0,o1,t0,rich_nat
Ungrazed,2,0.6931476805598203,-1.1373602268068934,1.4142135623730951,458,w,2019,Goat,y4,b1,n0,o1,t0,rich_nat
Grazed,7,1.945910291912446,0.270263816270945,2.6457513110645907,458,w,2019,Goat,y4,b1,n0,o1,t0,rich_nat
Ungrazed,7,1.945910291912446,0.270263816270945,2.6457513110645907,458,w,2020,Sheep,y5,b1,n0,o1,t0,rich_nat
Grazed,10,2.3025851929940404,1.114838242117648,3.1622776601683795,458,w,2020,Sheep,y5,b1,n0,o1,t0,rich_nat
Ungrazed,6,1.7917596358947079,-0.011260992344622717,2.449489742783178,458,w,2021,Sheep,y6,b1,n0,o1,t0,rich_nat
Grazed,11,2.397895363707457,1.3963630507332156,3.3166247903554,458,w,2021,Sheep,y6,b1,n0,o1,t0,rich_nat
Ungrazed,8,2.079441666679828,0.5517886248865126,2.8284271247461903,458,w,2022,Sheep,y7,b1,n0,o1,t0,rich_nat
Grazed,7,1.945910291912446,0.270263816270945,2.6457513110645907,458,w,2022,Sheep,y7,b1,n0,o1,t0,rich_nat
Ungrazed,5,1.6094381124340804,-0.2927858009601904,2.23606797749979,459,w,2019,Goat,y4,b1,n0,o1,t0,rich_nat
Grazed,11,2.397895363707457,1.3963630507332156,3.3166247903554,459,w,2019,Goat,y4,b1,n0,o1,t0,rich_nat
Ungrazed,5,1.6094381124340804,-0.2927858009601904,2.23606797749979,459,w,2020,Sheep,y5,b1,n0,o1,t0,rich_nat
Grazed,12,2.48490673312133,1.6778878593487834,3.4641016151377544,459,w,2020,Sheep,y5,b1,n0,o1,t0,rich_nat
Ungrazed,6,1.7917596358947079,-0.011260992344622717,2.449489742783178,459,w,2021,Sheep,y6,b1,n0,o1,t0,rich_nat
Grazed,10,2.3025851929940404,1.114838242117648,3.1622776601683795,459,w,2021,Sheep,y6,b1,n0,o1,t0,rich_nat
Ungrazed,7,1.945910291912446,0.270263816270945,2.6457513110645907,459,w,2022,Sheep,y7,b1,n0,o1,t0,rich_nat
Grazed,10,2.3025851929940404,1.114838242117648,3.1622776601683795,459,w,2022,Sheep,y7,b1,n0,o1,t0,rich_nat
Ungrazed,7,1.945910291912446,0.270263816270945,2.6457513110645907,460,w,2019,Goat,y4,b1,n0,o1,t0,rich_nat
Grazed,11,2.397895363707457,1.3963630507332156,3.3166247903554,460,w,2019,Goat,y4,b1,n0,o1,t0,rich_nat
Ungrazed,4,1.3862946111198593,-0.5743106095757581,2,460,w,2020,Sheep,y5,b1,n0,o1,t0,rich_nat
Grazed,8,2.079441666679828,0.5517886248865126,2.8284271247461903,460,w,2020,Sheep,y5,b1,n0,o1,t0,rich_nat
Ungrazed,10,2.3025851929940404,1.114838242117648,3.1622776601683795,460,w,2021,Sheep,y6,b1,n0,o1,t0,rich_nat
Grazed,5,1.6094381124340804,-0.2927858009601904,2.23606797749979,460,w,2021,Sheep,y6,b1,n0,o1,t0,rich_nat
Ungrazed,10,2.3025851929940404,1.114838242117648,3.1622776601683795,460,w,2022,Sheep,y7,b1,n0,o1,t0,rich_nat
Grazed,10,2.3025851929940404,1.114838242117648,3.1622776601683795,460,w,2022,Sheep,y7,b1,n0,o1,t0,rich_nat
Ungrazed,4,1.3862946111198593,-0.5743106095757581,2,461,w,2019,Goat,y4,b1,n0,o1,t0,rich_nat
Grazed,3,1.0986126220013874,-0.8558354181913258,1.7320508075688772,461,w,2019,Goat,y4,b1,n0,o1,t0,rich_nat
Ungrazed,3,1.0986126220013874,-0.8558354181913258,1.7320508075688772,461,w,2020,Sheep,y5,b1,n0,o1,t0,rich_nat
Grazed,1,9.999994999180668e-7,-1.4188850354224611,1,461,w,2020,Sheep,y5,b1,n0,o1,t0,rich_nat
Ungrazed,2,0.6931476805598203,-1.1373602268068934,1.4142135623730951,461,w,2021,Sheep,y6,b1,n0,o1,t0,rich_nat
Grazed,3,1.0986126220013874,-0.8558354181913258,1.7320508075688772,461,w,2021,Sheep,y6,b1,n0,o1,t0,rich_nat
Ungrazed,14,2.6390574010438272,2.240937476579919,3.7416573867739413,464,w,2019,Goat,y4,b1,n0,o1,t0,rich_nat
Grazed,10,2.3025851929940404,1.114838242117648,3.1622776601683795,464,w,2019,Goat,y4,b1,n0,o1,t0,rich_nat
Ungrazed,8,2.079441666679828,0.5517886248865126,2.8284271247461903,464,w,2020,Sheep,y5,b1,n0,o1,t0,rich_nat
Grazed,4,1.3862946111198593,-0.5743106095757581,2,464,w,2020,Sheep,y5,b1,n0,o1,t0,rich_nat
Ungrazed,5,1.6094381124340804,-0.2927858009601904,2.23606797749979,464,w,2021,Sheep,y6,b1,n0,o1,t0,rich_nat
Grazed,4,1.3862946111198593,-0.5743106095757581,2,464,w,2021,Sheep,y6,b1,n0,o1,t0,rich_nat
Ungrazed,7,1.945910291912446,0.270263816270945,2.6457513110645907,464,w,2022,Sheep,y7,b1,n0,o1,t0,rich_nat
Grazed,5,1.6094381124340804,-0.2927858009601904,2.23606797749979,464,w,2022,Sheep,y7,b1,n0,o1,t0,rich_nat
Ungrazed,11,2.397895363707457,1.3963630507332156,3.3166247903554,469,w,2019,Goat,y4,b1,n0,o1,t0,rich_nat
Grazed,4,1.3862946111198593,-0.5743106095757581,2,469,w,2019,Goat,y4,b1,n0,o1,t0,rich_nat
Ungrazed,8,2.079441666679828,0.5517886248865126,2.8284271247461903,469,w,2020,Sheep,y5,b1,n0,o1,t0,rich_nat
Grazed,6,1.7917596358947079,-0.011260992344622717,2.449489742783178,469,w,2020,Sheep,y5,b1,n0,o1,t0,rich_nat
Ungrazed,6,1.7917596358947079,-0.011260992344622717,2.449489742783178,469,w,2021,Sheep,y6,b1,n0,o1,t0,rich_nat
Grazed,8,2.079441666679828,0.5517886248865126,2.8284271247461903,469,w,2021,Sheep,y6,b1,n0,o1,t0,rich_nat
Ungrazed,13,2.5649494343846104,1.959412667964351,3.605551275463989,469,w,2022,Sheep,y7,b1,n0,o1,t0,rich_nat
Grazed,11,2.397895363707457,1.3963630507332156,3.3166247903554,469,w,2022,Sheep,y7,b1,n0,o1,t0,rich_nat
Ungrazed,0,-13.815510557964274,-1.7004098440380289,0,p38,p,2020,Sheep,y5,b0,n1,o0,t0,rich_nat
Ungrazed,0,-13.815510557964274,-1.7004098440380289,0,p29,p,2021,Sheep,y6,b2,n0,o0,t1,rich_nat
Ungrazed,4,1.3862946111198593,-0.465458516748035,2,p01,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Grazed,6,1.7917596358947079,0.1101968926576619,2.449489742783178,p01,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Ungrazed,4,1.3862946111198593,-0.465458516748035,2,p01,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Grazed,4,1.3862946111198593,-0.465458516748035,2,p01,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Ungrazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,p01,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,2,0.6931476805598203,-1.0411139261537319,1.4142135623730951,p01,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,4,1.3862946111198593,-0.465458516748035,2,p02,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Grazed,8,2.079441666679828,0.6858523020633588,2.8284271247461903,p02,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Ungrazed,2,0.6931476805598203,-1.0411139261537319,1.4142135623730951,p02,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Grazed,4,1.3862946111198593,-0.465458516748035,2,p02,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Ungrazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,p02,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,8,2.079441666679828,0.6858523020633588,2.8284271247461903,p02,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,5,1.6094381124340804,-0.17763081204518658,2.23606797749979,p03,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Grazed,8,2.079441666679828,0.6858523020633588,2.8284271247461903,p03,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Ungrazed,8,2.079441666679828,0.6858523020633588,2.8284271247461903,p03,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Grazed,9,2.1972246884473243,0.9736800067662073,3,p03,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Ungrazed,6,1.7917596358947079,0.1101968926576619,2.449489742783178,p03,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,10,2.3025851929940404,1.2615077114690558,3.1622776601683795,p03,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,p04,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Grazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,p04,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Ungrazed,2,0.6931476805598203,-1.0411139261537319,1.4142135623730951,p04,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Grazed,1,9.999994999180668e-7,-1.3289416308565805,1,p04,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Ungrazed,1,9.999994999180668e-7,-1.3289416308565805,1,p04,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,p04,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,1,9.999994999180668e-7,-1.3289416308565805,1,p05,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Grazed,6,1.7917596358947079,0.1101968926576619,2.449489742783178,p05,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Ungrazed,6,1.7917596358947079,0.1101968926576619,2.449489742783178,p05,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Grazed,4,1.3862946111198593,-0.465458516748035,2,p05,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Ungrazed,4,1.3862946111198593,-0.465458516748035,2,p05,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,5,1.6094381124340804,-0.17763081204518658,2.23606797749979,p05,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,4,1.3862946111198593,-0.465458516748035,2,p06,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Grazed,2,0.6931476805598203,-1.0411139261537319,1.4142135623730951,p06,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Ungrazed,4,1.3862946111198593,-0.465458516748035,2,p06,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Grazed,5,1.6094381124340804,-0.17763081204518658,2.23606797749979,p06,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Ungrazed,2,0.6931476805598203,-1.0411139261537319,1.4142135623730951,p06,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,2,0.6931476805598203,-1.0411139261537319,1.4142135623730951,p06,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,4,1.3862946111198593,-0.465458516748035,2,p07,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Grazed,6,1.7917596358947079,0.1101968926576619,2.449489742783178,p07,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Ungrazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,p07,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Grazed,5,1.6094381124340804,-0.17763081204518658,2.23606797749979,p07,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Ungrazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,p07,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,6,1.7917596358947079,0.1101968926576619,2.449489742783178,p07,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,6,1.7917596358947079,0.1101968926576619,2.449489742783178,p08,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Grazed,7,1.945910291912446,0.3980245973605104,2.6457513110645907,p08,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Ungrazed,4,1.3862946111198593,-0.465458516748035,2,p08,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Grazed,6,1.7917596358947079,0.1101968926576619,2.449489742783178,p08,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Ungrazed,5,1.6094381124340804,-0.17763081204518658,2.23606797749979,p08,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,6,1.7917596358947079,0.1101968926576619,2.449489742783178,p08,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,4,1.3862946111198593,-0.465458516748035,2,p09,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Grazed,4,1.3862946111198593,-0.465458516748035,2,p09,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Ungrazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,p09,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Grazed,12,2.48490673312133,1.8371631208747528,3.4641016151377544,p09,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Ungrazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,p09,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,12,2.48490673312133,1.8371631208747528,3.4641016151377544,p09,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,p10,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Grazed,9,2.1972246884473243,0.9736800067662073,3,p10,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Ungrazed,4,1.3862946111198593,-0.465458516748035,2,p10,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Grazed,5,1.6094381124340804,-0.17763081204518658,2.23606797749979,p10,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Ungrazed,6,1.7917596358947079,0.1101968926576619,2.449489742783178,p10,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,4,1.3862946111198593,-0.465458516748035,2,p10,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,5,1.6094381124340804,-0.17763081204518658,2.23606797749979,p11,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Grazed,5,1.6094381124340804,-0.17763081204518658,2.23606797749979,p11,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Ungrazed,5,1.6094381124340804,-0.17763081204518658,2.23606797749979,p11,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Grazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,p11,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Ungrazed,7,1.945910291912446,0.3980245973605104,2.6457513110645907,p11,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,6,1.7917596358947079,0.1101968926576619,2.449489742783178,p11,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,6,1.7917596358947079,0.1101968926576619,2.449489742783178,p12,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Grazed,13,2.5649494343846104,2.1249908255776013,3.605551275463989,p12,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Ungrazed,10,2.3025851929940404,1.2615077114690558,3.1622776601683795,p12,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Grazed,10,2.3025851929940404,1.2615077114690558,3.1622776601683795,p12,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Ungrazed,15,2.7080502677688743,2.700646234983298,3.872983346207417,p12,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,13,2.5649494343846104,2.1249908255776013,3.605551275463989,p12,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,9,2.1972246884473243,0.9736800067662073,3,p13,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Grazed,11,2.397895363707457,1.5493354161719042,3.3166247903554,p13,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Ungrazed,11,2.397895363707457,1.5493354161719042,3.3166247903554,p13,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Grazed,14,2.6390574010438272,2.4128185302804495,3.7416573867739413,p13,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Ungrazed,8,2.079441666679828,0.6858523020633588,2.8284271247461903,p13,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,18,2.890371813451719,3.5641293490918433,4.242640687119285,p13,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,1,9.999994999180668e-7,-1.3289416308565805,1,p14,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Grazed,1,9.999994999180668e-7,-1.3289416308565805,1,p14,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Ungrazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,p14,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Grazed,1,9.999994999180668e-7,-1.3289416308565805,1,p14,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Ungrazed,2,0.6931476805598203,-1.0411139261537319,1.4142135623730951,p14,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,5,1.6094381124340804,-0.17763081204518658,2.23606797749979,p14,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,p15,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Grazed,9,2.1972246884473243,0.9736800067662073,3,p15,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Ungrazed,4,1.3862946111198593,-0.465458516748035,2,p15,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Grazed,7,1.945910291912446,0.3980245973605104,2.6457513110645907,p15,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Ungrazed,5,1.6094381124340804,-0.17763081204518658,2.23606797749979,p15,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,11,2.397895363707457,1.5493354161719042,3.3166247903554,p15,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,1,9.999994999180668e-7,-1.3289416308565805,1,p16,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Grazed,6,1.7917596358947079,0.1101968926576619,2.449489742783178,p16,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Ungrazed,2,0.6931476805598203,-1.0411139261537319,1.4142135623730951,p16,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Grazed,5,1.6094381124340804,-0.17763081204518658,2.23606797749979,p16,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Ungrazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,p16,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,5,1.6094381124340804,-0.17763081204518658,2.23606797749979,p16,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,p17,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Grazed,7,1.945910291912446,0.3980245973605104,2.6457513110645907,p17,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Ungrazed,4,1.3862946111198593,-0.465458516748035,2,p17,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Grazed,2,0.6931476805598203,-1.0411139261537319,1.4142135623730951,p17,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Ungrazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,p17,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,p17,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,5,1.6094381124340804,-0.17763081204518658,2.23606797749979,p18,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Grazed,5,1.6094381124340804,-0.17763081204518658,2.23606797749979,p18,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Ungrazed,5,1.6094381124340804,-0.17763081204518658,2.23606797749979,p18,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Grazed,8,2.079441666679828,0.6858523020633588,2.8284271247461903,p18,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Ungrazed,7,1.945910291912446,0.3980245973605104,2.6457513110645907,p18,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,15,2.7080502677688743,2.700646234983298,3.872983346207417,p18,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,1,9.999994999180668e-7,-1.3289416308565805,1,p19,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Grazed,7,1.945910291912446,0.3980245973605104,2.6457513110645907,p19,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Ungrazed,2,0.6931476805598203,-1.0411139261537319,1.4142135623730951,p19,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Grazed,6,1.7917596358947079,0.1101968926576619,2.449489742783178,p19,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Ungrazed,1,9.999994999180668e-7,-1.3289416308565805,1,p19,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,p19,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,1,9.999994999180668e-7,-1.3289416308565805,1,p20,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Grazed,7,1.945910291912446,0.3980245973605104,2.6457513110645907,p20,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Ungrazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,p20,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Grazed,5,1.6094381124340804,-0.17763081204518658,2.23606797749979,p20,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Ungrazed,4,1.3862946111198593,-0.465458516748035,2,p20,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,4,1.3862946111198593,-0.465458516748035,2,p20,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,p21,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Grazed,1,9.999994999180668e-7,-1.3289416308565805,1,p21,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Ungrazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,p21,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Grazed,5,1.6094381124340804,-0.17763081204518658,2.23606797749979,p21,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Ungrazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,p21,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,4,1.3862946111198593,-0.465458516748035,2,p21,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,4,1.3862946111198593,-0.465458516748035,2,p22,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Grazed,4,1.3862946111198593,-0.465458516748035,2,p22,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Ungrazed,2,0.6931476805598203,-1.0411139261537319,1.4142135623730951,p22,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Grazed,8,2.079441666679828,0.6858523020633588,2.8284271247461903,p22,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Ungrazed,7,1.945910291912446,0.3980245973605104,2.6457513110645907,p22,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,8,2.079441666679828,0.6858523020633588,2.8284271247461903,p22,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,2,0.6931476805598203,-1.0411139261537319,1.4142135623730951,p23,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Grazed,9,2.1972246884473243,0.9736800067662073,3,p23,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
