index,index_g,index_g_n_f,plot_type,plot_name,year,treatment,native,forb,grazer,interval,f_grazed,f_native,f_forb,f_sheep,f_interval,f_break,f_one_yr,f_two_yr,f_year,in_v1
p_p31_2019,p_p31_2019_g1,p_p31_2019_g1_n1_f0,p,p31,2019,Grazed,Native,Not forb,Goat,New plot,g1,n1,f0,s0,i0,b0,o0,t0,y4,TRUE
p_p31_2019,p_p31_2019_g1,p_p31_2019_g1_n1_f1,p,p31,2019,Grazed,Native,Forb,Goat,New plot,g1,n1,f1,s0,i0,b0,o0,t0,y4,TRUE
p_p31_2019,p_p31_2019_g0,p_p31_2019_g0_n0_f0,p,p31,2019,Ungrazed,Non-native,Not forb,Goat,New plot,g0,n0,f0,s0,i0,b0,o0,t0,y4,TRUE
p_p31_2019,p_p31_2019_g0,p_p31_2019_g0_n0_f1,p,p31,2019,Ungrazed,Non-native,Forb,Goat,New plot,g0,n0,f1,s0,i0,b0,o0,t0,y4,TRUE
p_p31_2019,p_p31_2019_g0,p_p31_2019_g0_n1_f0,p,p31,2019,Ungrazed,Native,Not forb,Goat,New plot,g0,n1,f0,s0,i0,b0,o0,t0,y4,TRUE
p_p31_2019,p_p31_2019_g0,p_p31_2019_g0_n1_f1,p,p31,2019,Ungrazed,Native,Forb,Goat,New plot,g0,n1,f1,s0,i0,b0,o0,t0,y4,TRUE
w_455_2020,w_455_2020_g1,w_455_2020_g1_n0_f0,w,455,2020,Grazed,Non-native,Not forb,Sheep,One year,g1,n0,f0,s1,i1,b1,o1,t0,y5,TRUE
w_455_2020,w_455_2020_g1,w_455_2020_g1_n0_f1,w,455,2020,Grazed,Non-native,Forb,Sheep,One year,g1,n0,f1,s1,i1,b1,o1,t0,y5,TRUE
w_455_2020,w_455_2020_g1,w_455_2020_g1_n1_f0,w,455,2020,Grazed,Native,Not forb,Sheep,One year,g1,n1,f0,s1,i1,b1,o1,t0,y5,TRUE
w_455_2020,w_455_2020_g1,w_455_2020_g1_n1_f1,w,455,2020,Grazed,Native,Forb,Sheep,One year,g1,n1,f1,s1,i1,b1,o1,t0,y5,TRUE
w_455_2020,w_455_2020_g0,w_455_2020_g0_n0_f0,w,455,2020,Ungrazed,Non-native,Not forb,Sheep,One year,g0,n0,f0,s1,i1,b1,o1,t0,y5,TRUE
w_455_2020,w_455_2020_g0,w_455_2020_g0_n0_f1,w,455,2020,Ungrazed,Non-native,Forb,Sheep,One year,g0,n0,f1,s1,i1,b1,o1,t0,y5,TRUE
w_455_2020,w_455_2020_g0,w_455_2020_g0_n1_f0,w,455,2020,Ungrazed,Native,Not forb,Sheep,One year,g0,n1,f0,s1,i1,b1,o1,t0,y5,TRUE
w_455_2020,w_455_2020_g0,w_455_2020_g0_n1_f1,w,455,2020,Ungrazed,Native,Forb,Sheep,One year,g0,n1,f1,s1,i1,b1,o1,t0,y5,TRUE
w_458_2020,w_458_2020_g1,w_458_2020_g1_n0_f0,w,458,2020,Grazed,Non-native,Not forb,Sheep,One year,g1,n0,f0,s1,i1,b1,o1,t0,y5,TRUE
w_458_2020,w_458_2020_g1,w_458_2020_g1_n0_f1,w,458,2020,Grazed,Non-native,Forb,Sheep,One year,g1,n0,f1,s1,i1,b1,o1,t0,y5,TRUE
w_458_2020,w_458_2020_g1,w_458_2020_g1_n1_f0,w,458,2020,Grazed,Native,Not forb,Sheep,One year,g1,n1,f0,s1,i1,b1,o1,t0,y5,TRUE
w_458_2020,w_458_2020_g1,w_458_2020_g1_n1_f1,w,458,2020,Grazed,Native,Forb,Sheep,One year,g1,n1,f1,s1,i1,b1,o1,t0,y5,TRUE
w_458_2020,w_458_2020_g0,w_458_2020_g0_n0_f0,w,458,2020,Ungrazed,Non-native,Not forb,Sheep,One year,g0,n0,f0,s1,i1,b1,o1,t0,y5,TRUE
w_458_2020,w_458_2020_g0,w_458_2020_g0_n0_f1,w,458,2020,Ungrazed,Non-native,Forb,Sheep,One year,g0,n0,f1,s1,i1,b1,o1,t0,y5,TRUE
w_458_2020,w_458_2020_g0,w_458_2020_g0_n1_f0,w,458,2020,Ungrazed,Native,Not forb,Sheep,One year,g0,n1,f0,s1,i1,b1,o1,t0,y5,TRUE
w_458_2020,w_458_2020_g0,w_458_2020_g0_n1_f1,w,458,2020,Ungrazed,Native,Forb,Sheep,One year,g0,n1,f1,s1,i1,b1,o1,t0,y5,TRUE
w_459_2020,w_459_2020_g1,w_459_2020_g1_n0_f0,w,459,2020,Grazed,Non-native,Not forb,Sheep,One year,g1,n0,f0,s1,i1,b1,o1,t0,y5,TRUE
w_459_2020,w_459_2020_g1,w_459_2020_g1_n0_f1,w,459,2020,Grazed,Non-native,Forb,Sheep,One year,g1,n0,f1,s1,i1,b1,o1,t0,y5,TRUE
w_459_2020,w_459_2020_g1,w_459_2020_g1_n1_f0,w,459,2020,Grazed,Native,Not forb,Sheep,One year,g1,n1,f0,s1,i1,b1,o1,t0,y5,TRUE
w_459_2020,w_459_2020_g1,w_459_2020_g1_n1_f1,w,459,2020,Grazed,Native,Forb,Sheep,One year,g1,n1,f1,s1,i1,b1,o1,t0,y5,TRUE
w_459_2020,w_459_2020_g0,w_459_2020_g0_n0_f0,w,459,2020,Ungrazed,Non-native,Not forb,Sheep,One year,g0,n0,f0,s1,i1,b1,o1,t0,y5,TRUE
w_459_2020,w_459_2020_g0,w_459_2020_g0_n0_f1,w,459,2020,Ungrazed,Non-native,Forb,Sheep,One year,g0,n0,f1,s1,i1,b1,o1,t0,y5,TRUE
w_459_2020,w_459_2020_g0,w_459_2020_g0_n1_f0,w,459,2020,Ungrazed,Native,Not forb,Sheep,One year,g0,n1,f0,s1,i1,b1,o1,t0,y5,TRUE
w_459_2020,w_459_2020_g0,w_459_2020_g0_n1_f1,w,459,2020,Ungrazed,Native,Forb,Sheep,One year,g0,n1,f1,s1,i1,b1,o1,t0,y5,TRUE
w_460_2020,w_460_2020_g1,w_460_2020_g1_n0_f0,w,460,2020,Grazed,Non-native,Not forb,Sheep,One year,g1,n0,f0,s1,i1,b1,o1,t0,y5,TRUE
w_460_2020,w_460_2020_g1,w_460_2020_g1_n0_f1,w,460,2020,Grazed,Non-native,Forb,Sheep,One year,g1,n0,f1,s1,i1,b1,o1,t0,y5,TRUE
w_460_2020,w_460_2020_g1,w_460_2020_g1_n1_f0,w,460,2020,Grazed,Native,Not forb,Sheep,One year,g1,n1,f0,s1,i1,b1,o1,t0,y5,TRUE
w_460_2020,w_460_2020_g1,w_460_2020_g1_n1_f1,w,460,2020,Grazed,Native,Forb,Sheep,One year,g1,n1,f1,s1,i1,b1,o1,t0,y5,TRUE
w_460_2020,w_460_2020_g0,w_460_2020_g0_n0_f0,w,460,2020,Ungrazed,Non-native,Not forb,Sheep,One year,g0,n0,f0,s1,i1,b1,o1,t0,y5,TRUE
w_460_2020,w_460_2020_g0,w_460_2020_g0_n0_f1,w,460,2020,Ungrazed,Non-native,Forb,Sheep,One year,g0,n0,f1,s1,i1,b1,o1,t0,y5,TRUE
w_460_2020,w_460_2020_g0,w_460_2020_g0_n1_f0,w,460,2020,Ungrazed,Native,Not forb,Sheep,One year,g0,n1,f0,s1,i1,b1,o1,t0,y5,TRUE
w_460_2020,w_460_2020_g0,w_460_2020_g0_n1_f1,w,460,2020,Ungrazed,Native,Forb,Sheep,One year,g0,n1,f1,s1,i1,b1,o1,t0,y5,TRUE
w_461_2020,w_461_2020_g1,w_461_2020_g1_n0_f0,w,461,2020,Grazed,Non-native,Not forb,Sheep,One year,g1,n0,f0,s1,i1,b1,o1,t0,y5,TRUE
w_461_2020,w_461_2020_g1,w_461_2020_g1_n0_f1,w,461,2020,Grazed,Non-native,Forb,Sheep,One year,g1,n0,f1,s1,i1,b1,o1,t0,y5,TRUE
w_461_2020,w_461_2020_g1,w_461_2020_g1_n1_f0,w,461,2020,Grazed,Native,Not forb,Sheep,One year,g1,n1,f0,s1,i1,b1,o1,t0,y5,TRUE
w_461_2020,w_461_2020_g1,w_461_2020_g1_n1_f1,w,461,2020,Grazed,Native,Forb,Sheep,One year,g1,n1,f1,s1,i1,b1,o1,t0,y5,TRUE
w_461_2020,w_461_2020_g0,w_461_2020_g0_n0_f0,w,461,2020,Ungrazed,Non-native,Not forb,Sheep,One year,g0,n0,f0,s1,i1,b1,o1,t0,y5,TRUE
w_461_2020,w_461_2020_g0,w_461_2020_g0_n0_f1,w,461,2020,Ungrazed,Non-native,Forb,Sheep,One year,g0,n0,f1,s1,i1,b1,o1,t0,y5,TRUE
w_461_2020,w_461_2020_g0,w_461_2020_g0_n1_f0,w,461,2020,Ungrazed,Native,Not forb,Sheep,One year,g0,n1,f0,s1,i1,b1,o1,t0,y5,TRUE
w_461_2020,w_461_2020_g0,w_461_2020_g0_n1_f1,w,461,2020,Ungrazed,Native,Forb,Sheep,One year,g0,n1,f1,s1,i1,b1,o1,t0,y5,TRUE
w_464_2020,w_464_2020_g1,w_464_2020_g1_n0_f0,w,464,2020,Grazed,Non-native,Not forb,Sheep,One year,g1,n0,f0,s1,i1,b1,o1,t0,y5,TRUE
w_464_2020,w_464_2020_g1,w_464_2020_g1_n0_f1,w,464,2020,Grazed,Non-native,Forb,Sheep,One year,g1,n0,f1,s1,i1,b1,o1,t0,y5,TRUE
w_464_2020,w_464_2020_g1,w_464_2020_g1_n1_f0,w,464,2020,Grazed,Native,Not forb,Sheep,One year,g1,n1,f0,s1,i1,b1,o1,t0,y5,TRUE
w_464_2020,w_464_2020_g1,w_464_2020_g1_n1_f1,w,464,2020,Grazed,Native,Forb,Sheep,One year,g1,n1,f1,s1,i1,b1,o1,t0,y5,TRUE
w_464_2020,w_464_2020_g0,w_464_2020_g0_n0_f0,w,464,2020,Ungrazed,Non-native,Not forb,Sheep,One year,g0,n0,f0,s1,i1,b1,o1,t0,y5,TRUE
w_464_2020,w_464_2020_g0,w_464_2020_g0_n0_f1,w,464,2020,Ungrazed,Non-native,Forb,Sheep,One year,g0,n0,f1,s1,i1,b1,o1,t0,y5,TRUE
w_464_2020,w_464_2020_g0,w_464_2020_g0_n1_f0,w,464,2020,Ungrazed,Native,Not forb,Sheep,One year,g0,n1,f0,s1,i1,b1,o1,t0,y5,TRUE
w_464_2020,w_464_2020_g0,w_464_2020_g0_n1_f1,w,464,2020,Ungrazed,Native,Forb,Sheep,One year,g0,n1,f1,s1,i1,b1,o1,t0,y5,TRUE
w_469_2020,w_469_2020_g1,w_469_2020_g1_n0_f0,w,469,2020,Grazed,Non-native,Not forb,Sheep,One year,g1,n0,f0,s1,i1,b1,o1,t0,y5,TRUE
w_469_2020,w_469_2020_g1,w_469_2020_g1_n0_f1,w,469,2020,Grazed,Non-native,Forb,Sheep,One year,g1,n0,f1,s1,i1,b1,o1,t0,y5,TRUE
w_469_2020,w_469_2020_g1,w_469_2020_g1_n1_f0,w,469,2020,Grazed,Native,Not forb,Sheep,One year,g1,n1,f0,s1,i1,b1,o1,t0,y5,TRUE
w_469_2020,w_469_2020_g1,w_469_2020_g1_n1_f1,w,469,2020,Grazed,Native,Forb,Sheep,One year,g1,n1,f1,s1,i1,b1,o1,t0,y5,TRUE
w_469_2020,w_469_2020_g0,w_469_2020_g0_n0_f0,w,469,2020,Ungrazed,Non-native,Not forb,Sheep,One year,g0,n0,f0,s1,i1,b1,o1,t0,y5,TRUE
w_469_2020,w_469_2020_g0,w_469_2020_g0_n0_f1,w,469,2020,Ungrazed,Non-native,Forb,Sheep,One year,g0,n0,f1,s1,i1,b1,o1,t0,y5,TRUE
w_469_2020,w_469_2020_g0,w_469_2020_g0_n1_f0,w,469,2020,Ungrazed,Native,Not forb,Sheep,One year,g0,n1,f0,s1,i1,b1,o1,t0,y5,TRUE
w_469_2020,w_469_2020_g0,w_469_2020_g0_n1_f1,w,469,2020,Ungrazed,Native,Forb,Sheep,One year,g0,n1,f1,s1,i1,b1,o1,t0,y5,TRUE
p_p32_2020,p_p32_2020_g1,p_p32_2020_g1_n0_f0,p,p32,2020,Grazed,Non-native,Not forb,Sheep,New plot,g1,n0,f0,s1,i0,b0,o0,t0,y5,TRUE
p_p32_2020,p_p32_2020_g1,p_p32_2020_g1_n0_f1,p,p32,2020,Grazed,Non-native,Forb,Sheep,New plot,g1,n0,f1,s1,i0,b0,o0,t0,y5,TRUE
p_p32_2020,p_p32_2020_g1,p_p32_2020_g1_n1_f0,p,p32,2020,Grazed,Native,Not forb,Sheep,New plot,g1,n1,f0,s1,i0,b0,o0,t0,y5,TRUE
p_p32_2020,p_p32_2020_g1,p_p32_2020_g1_n1_f1,p,p32,2020,Grazed,Native,Forb,Sheep,New plot,g1,n1,f1,s1,i0,b0,o0,t0,y5,TRUE
p_p32_2020,p_p32_2020_g0,p_p32_2020_g0_n0_f0,p,p32,2020,Ungrazed,Non-native,Not forb,Sheep,New plot,g0,n0,f0,s1,i0,b0,o0,t0,y5,TRUE
p_p32_2020,p_p32_2020_g0,p_p32_2020_g0_n0_f1,p,p32,2020,Ungrazed,Non-native,Forb,Sheep,New plot,g0,n0,f1,s1,i0,b0,o0,t0,y5,TRUE
p_p32_2020,p_p32_2020_g0,p_p32_2020_g0_n1_f0,p,p32,2020,Ungrazed,Native,Not forb,Sheep,New plot,g0,n1,f0,s1,i0,b0,o0,t0,y5,TRUE
p_p32_2020,p_p32_2020_g0,p_p32_2020_g0_n1_f1,p,p32,2020,Ungrazed,Native,Forb,Sheep,New plot,g0,n1,f1,s1,i0,b0,o0,t0,y5,TRUE
p_p33_2020,p_p33_2020_g1,p_p33_2020_g1_n0_f0,p,p33,2020,Grazed,Non-native,Not forb,Sheep,New plot,g1,n0,f0,s1,i0,b0,o0,t0,y5,TRUE
p_p33_2020,p_p33_2020_g1,p_p33_2020_g1_n0_f1,p,p33,2020,Grazed,Non-native,Forb,Sheep,New plot,g1,n0,f1,s1,i0,b0,o0,t0,y5,TRUE
p_p33_2020,p_p33_2020_g1,p_p33_2020_g1_n1_f0,p,p33,2020,Grazed,Native,Not forb,Sheep,New plot,g1,n1,f0,s1,i0,b0,o0,t0,y5,TRUE
p_p33_2020,p_p33_2020_g1,p_p33_2020_g1_n1_f1,p,p33,2020,Grazed,Native,Forb,Sheep,New plot,g1,n1,f1,s1,i0,b0,o0,t0,y5,TRUE
p_p33_2020,p_p33_2020_g0,p_p33_2020_g0_n0_f0,p,p33,2020,Ungrazed,Non-native,Not forb,Sheep,New plot,g0,n0,f0,s1,i0,b0,o0,t0,y5,TRUE
p_p33_2020,p_p33_2020_g0,p_p33_2020_g0_n0_f1,p,p33,2020,Ungrazed,Non-native,Forb,Sheep,New plot,g0,n0,f1,s1,i0,b0,o0,t0,y5,TRUE
p_p33_2020,p_p33_2020_g0,p_p33_2020_g0_n1_f0,p,p33,2020,Ungrazed,Native,Not forb,Sheep,New plot,g0,n1,f0,s1,i0,b0,o0,t0,y5,TRUE
p_p33_2020,p_p33_2020_g0,p_p33_2020_g0_n1_f1,p,p33,2020,Ungrazed,Native,Forb,Sheep,New plot,g0,n1,f1,s1,i0,b0,o0,t0,y5,TRUE
p_p34_2020,p_p34_2020_g1,p_p34_2020_g1_n0_f0,p,p34,2020,Grazed,Non-native,Not forb,Sheep,New plot,g1,n0,f0,s1,i0,b0,o0,t0,y5,TRUE
p_p34_2020,p_p34_2020_g1,p_p34_2020_g1_n0_f1,p,p34,2020,Grazed,Non-native,Forb,Sheep,New plot,g1,n0,f1,s1,i0,b0,o0,t0,y5,TRUE
p_p34_2020,p_p34_2020_g1,p_p34_2020_g1_n1_f0,p,p34,2020,Grazed,Native,Not forb,Sheep,New plot,g1,n1,f0,s1,i0,b0,o0,t0,y5,TRUE
p_p34_2020,p_p34_2020_g1,p_p34_2020_g1_n1_f1,p,p34,2020,Grazed,Native,Forb,Sheep,New plot,g1,n1,f1,s1,i0,b0,o0,t0,y5,TRUE
p_p34_2020,p_p34_2020_g0,p_p34_2020_g0_n0_f0,p,p34,2020,Ungrazed,Non-native,Not forb,Sheep,New plot,g0,n0,f0,s1,i0,b0,o0,t0,y5,TRUE
p_p34_2020,p_p34_2020_g0,p_p34_2020_g0_n0_f1,p,p34,2020,Ungrazed,Non-native,Forb,Sheep,New plot,g0,n0,f1,s1,i0,b0,o0,t0,y5,TRUE
p_p34_2020,p_p34_2020_g0,p_p34_2020_g0_n1_f0,p,p34,2020,Ungrazed,Native,Not forb,Sheep,New plot,g0,n1,f0,s1,i0,b0,o0,t0,y5,TRUE
p_p34_2020,p_p34_2020_g0,p_p34_2020_g0_n1_f1,p,p34,2020,Ungrazed,Native,Forb,Sheep,New plot,g0,n1,f1,s1,i0,b0,o0,t0,y5,TRUE
p_p35_2020,p_p35_2020_g1,p_p35_2020_g1_n0_f0,p,p35,2020,Grazed,Non-native,Not forb,Sheep,New plot,g1,n0,f0,s1,i0,b0,o0,t0,y5,TRUE
p_p35_2020,p_p35_2020_g1,p_p35_2020_g1_n0_f1,p,p35,2020,Grazed,Non-native,Forb,Sheep,New plot,g1,n0,f1,s1,i0,b0,o0,t0,y5,TRUE
p_p35_2020,p_p35_2020_g1,p_p35_2020_g1_n1_f0,p,p35,2020,Grazed,Native,Not forb,Sheep,New plot,g1,n1,f0,s1,i0,b0,o0,t0,y5,TRUE
p_p35_2020,p_p35_2020_g1,p_p35_2020_g1_n1_f1,p,p35,2020,Grazed,Native,Forb,Sheep,New plot,g1,n1,f1,s1,i0,b0,o0,t0,y5,TRUE
p_p35_2020,p_p35_2020_g0,p_p35_2020_g0_n0_f0,p,p35,2020,Ungrazed,Non-native,Not forb,Sheep,New plot,g0,n0,f0,s1,i0,b0,o0,t0,y5,TRUE
p_p35_2020,p_p35_2020_g0,p_p35_2020_g0_n0_f1,p,p35,2020,Ungrazed,Non-native,Forb,Sheep,New plot,g0,n0,f1,s1,i0,b0,o0,t0,y5,TRUE
p_p35_2020,p_p35_2020_g0,p_p35_2020_g0_n1_f0,p,p35,2020,Ungrazed,Native,Not forb,Sheep,New plot,g0,n1,f0,s1,i0,b0,o0,t0,y5,TRUE
p_p35_2020,p_p35_2020_g0,p_p35_2020_g0_n1_f1,p,p35,2020,Ungrazed,Native,Forb,Sheep,New plot,g0,n1,f1,s1,i0,b0,o0,t0,y5,TRUE
p_p36_2020,p_p36_2020_g1,p_p36_2020_g1_n0_f0,p,p36,2020,Grazed,Non-native,Not forb,Sheep,New plot,g1,n0,f0,s1,i0,b0,o0,t0,y5,TRUE
p_p36_2020,p_p36_2020_g1,p_p36_2020_g1_n0_f1,p,p36,2020,Grazed,Non-native,Forb,Sheep,New plot,g1,n0,f1,s1,i0,b0,o0,t0,y5,TRUE
p_p36_2020,p_p36_2020_g1,p_p36_2020_g1_n1_f0,p,p36,2020,Grazed,Native,Not forb,Sheep,New plot,g1,n1,f0,s1,i0,b0,o0,t0,y5,TRUE
p_p36_2020,p_p36_2020_g1,p_p36_2020_g1_n1_f1,p,p36,2020,Grazed,Native,Forb,Sheep,New plot,g1,n1,f1,s1,i0,b0,o0,t0,y5,TRUE
p_p36_2020,p_p36_2020_g0,p_p36_2020_g0_n0_f0,p,p36,2020,Ungrazed,Non-native,Not forb,Sheep,New plot,g0,n0,f0,s1,i0,b0,o0,t0,y5,TRUE
p_p36_2020,p_p36_2020_g0,p_p36_2020_g0_n0_f1,p,p36,2020,Ungrazed,Non-native,Forb,Sheep,New plot,g0,n0,f1,s1,i0,b0,o0,t0,y5,TRUE
p_p36_2020,p_p36_2020_g0,p_p36_2020_g0_n1_f0,p,p36,2020,Ungrazed,Native,Not forb,Sheep,New plot,g0,n1,f0,s1,i0,b0,o0,t0,y5,TRUE
p_p36_2020,p_p36_2020_g0,p_p36_2020_g0_n1_f1,p,p36,2020,Ungrazed,Native,Forb,Sheep,New plot,g0,n1,f1,s1,i0,b0,o0,t0,y5,TRUE
p_p37_2020,p_p37_2020_g1,p_p37_2020_g1_n0_f0,p,p37,2020,Grazed,Non-native,Not forb,Sheep,New plot,g1,n0,f0,s1,i0,b0,o0,t0,y5,TRUE
p_p37_2020,p_p37_2020_g1,p_p37_2020_g1_n0_f1,p,p37,2020,Grazed,Non-native,Forb,Sheep,New plot,g1,n0,f1,s1,i0,b0,o0,t0,y5,TRUE
p_p37_2020,p_p37_2020_g1,p_p37_2020_g1_n1_f0,p,p37,2020,Grazed,Native,Not forb,Sheep,New plot,g1,n1,f0,s1,i0,b0,o0,t0,y5,TRUE
p_p37_2020,p_p37_2020_g1,p_p37_2020_g1_n1_f1,p,p37,2020,Grazed,Native,Forb,Sheep,New plot,g1,n1,f1,s1,i0,b0,o0,t0,y5,TRUE
p_p37_2020,p_p37_2020_g0,p_p37_2020_g0_n0_f0,p,p37,2020,Ungrazed,Non-native,Not forb,Sheep,New plot,g0,n0,f0,s1,i0,b0,o0,t0,y5,TRUE
p_p37_2020,p_p37_2020_g0,p_p37_2020_g0_n0_f1,p,p37,2020,Ungrazed,Non-native,Forb,Sheep,New plot,g0,n0,f1,s1,i0,b0,o0,t0,y5,TRUE
p_p37_2020,p_p37_2020_g0,p_p37_2020_g0_n1_f0,p,p37,2020,Ungrazed,Native,Not forb,Sheep,New plot,g0,n1,f0,s1,i0,b0,o0,t0,y5,TRUE
p_p37_2020,p_p37_2020_g0,p_p37_2020_g0_n1_f1,p,p37,2020,Ungrazed,Native,Forb,Sheep,New plot,g0,n1,f1,s1,i0,b0,o0,t0,y5,TRUE
p_p38_2020,p_p38_2020_g1,p_p38_2020_g1_n0_f0,p,p38,2020,Grazed,Non-native,Not forb,Sheep,New plot,g1,n0,f0,s1,i0,b0,o0,t0,y5,TRUE
p_p38_2020,p_p38_2020_g1,p_p38_2020_g1_n0_f1,p,p38,2020,Grazed,Non-native,Forb,Sheep,New plot,g1,n0,f1,s1,i0,b0,o0,t0,y5,TRUE
p_p38_2020,p_p38_2020_g1,p_p38_2020_g1_n1_f0,p,p38,2020,Grazed,Native,Not forb,Sheep,New plot,g1,n1,f0,s1,i0,b0,o0,t0,y5,TRUE
p_p38_2020,p_p38_2020_g1,p_p38_2020_g1_n1_f1,p,p38,2020,Grazed,Native,Forb,Sheep,New plot,g1,n1,f1,s1,i0,b0,o0,t0,y5,TRUE
p_p38_2020,p_p38_2020_g0,p_p38_2020_g0_n0_f0,p,p38,2020,Ungrazed,Non-native,Not forb,Sheep,New plot,g0,n0,f0,s1,i0,b0,o0,t0,y5,TRUE
p_p38_2020,p_p38_2020_g0,p_p38_2020_g0_n0_f1,p,p38,2020,Ungrazed,Non-native,Forb,Sheep,New plot,g0,n0,f1,s1,i0,b0,o0,t0,y5,TRUE
p_p38_2020,p_p38_2020_g0,p_p38_2020_g0_n1_f0,p,p38,2020,Ungrazed,Native,Not forb,Sheep,New plot,g0,n1,f0,s1,i0,b0,o0,t0,y5,TRUE
p_p38_2020,p_p38_2020_g0,p_p38_2020_g0_n1_f1,p,p38,2020,Ungrazed,Native,Forb,Sheep,New plot,g0,n1,f1,s1,i0,b0,o0,t0,y5,TRUE
p_p39_2020,p_p39_2020_g1,p_p39_2020_g1_n0_f0,p,p39,2020,Grazed,Non-native,Not forb,Sheep,New plot,g1,n0,f0,s1,i0,b0,o0,t0,y5,TRUE
p_p39_2020,p_p39_2020_g1,p_p39_2020_g1_n0_f1,p,p39,2020,Grazed,Non-native,Forb,Sheep,New plot,g1,n0,f1,s1,i0,b0,o0,t0,y5,TRUE
p_p39_2020,p_p39_2020_g1,p_p39_2020_g1_n1_f0,p,p39,2020,Grazed,Native,Not forb,Sheep,New plot,g1,n1,f0,s1,i0,b0,o0,t0,y5,TRUE
p_p39_2020,p_p39_2020_g1,p_p39_2020_g1_n1_f1,p,p39,2020,Grazed,Native,Forb,Sheep,New plot,g1,n1,f1,s1,i0,b0,o0,t0,y5,TRUE
p_p39_2020,p_p39_2020_g0,p_p39_2020_g0_n0_f0,p,p39,2020,Ungrazed,Non-native,Not forb,Sheep,New plot,g0,n0,f0,s1,i0,b0,o0,t0,y5,TRUE
p_p39_2020,p_p39_2020_g0,p_p39_2020_g0_n0_f1,p,p39,2020,Ungrazed,Non-native,Forb,Sheep,New plot,g0,n0,f1,s1,i0,b0,o0,t0,y5,TRUE
p_p39_2020,p_p39_2020_g0,p_p39_2020_g0_n1_f0,p,p39,2020,Ungrazed,Native,Not forb,Sheep,New plot,g0,n1,f0,s1,i0,b0,o0,t0,y5,TRUE
p_p39_2020,p_p39_2020_g0,p_p39_2020_g0_n1_f1,p,p39,2020,Ungrazed,Native,Forb,Sheep,New plot,g0,n1,f1,s1,i0,b0,o0,t0,y5,TRUE
p_p40_2020,p_p40_2020_g1,p_p40_2020_g1_n0_f0,p,p40,2020,Grazed,Non-native,Not forb,Sheep,New plot,g1,n0,f0,s1,i0,b0,o0,t0,y5,TRUE
p_p40_2020,p_p40_2020_g1,p_p40_2020_g1_n0_f1,p,p40,2020,Grazed,Non-native,Forb,Sheep,New plot,g1,n0,f1,s1,i0,b0,o0,t0,y5,TRUE
p_p40_2020,p_p40_2020_g1,p_p40_2020_g1_n1_f0,p,p40,2020,Grazed,Native,Not forb,Sheep,New plot,g1,n1,f0,s1,i0,b0,o0,t0,y5,TRUE
p_p40_2020,p_p40_2020_g1,p_p40_2020_g1_n1_f1,p,p40,2020,Grazed,Native,Forb,Sheep,New plot,g1,n1,f1,s1,i0,b0,o0,t0,y5,TRUE
p_p40_2020,p_p40_2020_g0,p_p40_2020_g0_n0_f0,p,p40,2020,Ungrazed,Non-native,Not forb,Sheep,New plot,g0,n0,f0,s1,i0,b0,o0,t0,y5,TRUE
p_p40_2020,p_p40_2020_g0,p_p40_2020_g0_n0_f1,p,p40,2020,Ungrazed,Non-native,Forb,Sheep,New plot,g0,n0,f1,s1,i0,b0,o0,t0,y5,TRUE
p_p40_2020,p_p40_2020_g0,p_p40_2020_g0_n1_f0,p,p40,2020,Ungrazed,Native,Not forb,Sheep,New plot,g0,n1,f0,s1,i0,b0,o0,t0,y5,TRUE
p_p40_2020,p_p40_2020_g0,p_p40_2020_g0_n1_f1,p,p40,2020,Ungrazed,Native,Forb,Sheep,New plot,g0,n1,f1,s1,i0,b0,o0,t0,y5,TRUE
p_p41_2020,p_p41_2020_g1,p_p41_2020_g1_n0_f0,p,p41,2020,Grazed,Non-native,Not forb,Sheep,New plot,g1,n0,f0,s1,i0,b0,o0,t0,y5,TRUE
p_p41_2020,p_p41_2020_g1,p_p41_2020_g1_n0_f1,p,p41,2020,Grazed,Non-native,Forb,Sheep,New plot,g1,n0,f1,s1,i0,b0,o0,t0,y5,TRUE
p_p41_2020,p_p41_2020_g1,p_p41_2020_g1_n1_f0,p,p41,2020,Grazed,Native,Not forb,Sheep,New plot,g1,n1,f0,s1,i0,b0,o0,t0,y5,TRUE
p_p41_2020,p_p41_2020_g1,p_p41_2020_g1_n1_f1,p,p41,2020,Grazed,Native,Forb,Sheep,New plot,g1,n1,f1,s1,i0,b0,o0,t0,y5,TRUE
p_p41_2020,p_p41_2020_g0,p_p41_2020_g0_n0_f0,p,p41,2020,Ungrazed,Non-native,Not forb,Sheep,New plot,g0,n0,f0,s1,i0,b0,o0,t0,y5,TRUE
p_p41_2020,p_p41_2020_g0,p_p41_2020_g0_n0_f1,p,p41,2020,Ungrazed,Non-native,Forb,Sheep,New plot,g0,n0,f1,s1,i0,b0,o0,t0,y5,TRUE
p_p41_2020,p_p41_2020_g0,p_p41_2020_g0_n1_f0,p,p41,2020,Ungrazed,Native,Not forb,Sheep,New plot,g0,n1,f0,s1,i0,b0,o0,t0,y5,TRUE
p_p41_2020,p_p41_2020_g0,p_p41_2020_g0_n1_f1,p,p41,2020,Ungrazed,Native,Forb,Sheep,New plot,g0,n1,f1,s1,i0,b0,o0,t0,y5,TRUE
